timestamp,resource_id,cpu_utilization,memory_utilization,network_in,network_out,disk_read,disk_write,storage_gb,request_count,runtime_hours
2026-08-12T00:00:00Z,i-0newdeploy77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-08-12T00:00:00Z,i-0heavyworker01,90.91,85.6,5315.86,24043.18,2207.89,3394.54,1000.0,75453,24.0
2026-08-13T00:00:00Z,i-0dev123456789a,5.55,20.0,42.07,23.58,17.22,6.2,50.0,184,24.0
2026-08-13T00:00:00Z,db-overprov-prod01,14.9,20.71,586.15,615.84,246.32,116.33,500.0,1590,24.0
2026-08-13T00:00:00Z,i-0nonprod998877,9.6,28.72,37.54,98.07,20.11,15.46,80.0,1052,24.0
2026-08-13T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,19.96,21.11,158.0,243,24.0
2026-08-13T00:00:00Z,i-0prodapp0123,48.53,53.53,2208.33,8833.33,1104.17,883.33,200.0,22083,24.0
2026-08-13T00:00:00Z,i-0spike991122,16.5,27.0,236.05,114.44,51.53,62.88,100.0,585,24.0
2026-08-13T00:00:00Z,i-0newdeploy77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-08-13T00:00:00Z,i-0heavyworker01,92.18,86.14,9254.93,15189.02,3484.16,4956.77,1000.0,42005,24.0
2026-08-14T00:00:00Z,i-0dev123456789a,5.53,19.05,27.54,39.01,12.3,18.1,50.0,185,24.0
2026-08-14T00:00:00Z,db-overprov-prod01,11.66,21.55,747.42,426.4,224.59,226.31,500.0,2599,24.0
2026-08-14T00:00:00Z,i-0nonprod998877,15.16,29.09,34.37,39.0,39.14,15.43,80.0,1098,24.0
2026-08-14T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,14.94,27.41,160.0,189,24.0
2026-08-14T00:00:00Z,i-0prodapp0123,49.0,54.0,2250.0,9000.0,1125.0,900.0,200.0,22500,24.0
2026-08-14T00:00:00Z,i-0spike991122,11.64,28.91,293.88,151.63,82.84,66.26,100.0,709,24.0
2026-08-14T00:00:00Z,i-0newdeploy77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-08-14T00:00:00Z,i-0heavyworker01,95.58,81.81,7360.5,11102.45,2679.03,3319.21,1000.0,56850,24.0
2026-08-15T00:00:00Z,i-0dev123456789a,5.4,18.02,19.95,34.69,15.6,7.51,50.0,75,24.0
2026-08-15T00:00:00Z,db-overprov-prod01,14.42,21.98,484.78,806.5,261.13,217.07,500.0,2802,24.0
2026-08-15T00:00:00Z,i-0nonprod998877,3.56,22.7,24.57,62.49,38.1,11.18,80.0,29,24.0
2026-08-15T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,28.68,16.32,310.0,201,24.0
2026-08-15T00:00:00Z,i-0prodapp0123,49.47,54.47,2291.67,9166.67,1145.83,916.67,200.0,22916,24.0
2026-08-15T00:00:00Z,i-0spike991122,19.65,25.05,290.36,227.82,93.4,72.74,100.0,606,24.0
2026-08-15T00:00:00Z,i-0newdeploy77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-08-15T00:00:00Z,i-0heavyworker01,91.34,77.09,5299.74,14618.95,4818.72,2206.49,1000.0,73671,24.0
2026-08-16T00:00:00Z,i-0dev123456789a,5.89,15.66,36.9,27.75,18.02,7.66,50.0,153,24.0
2026-08-16T00:00:00Z,db-overprov-prod01,15.67,22.1,498.3,670.71,273.78,214.12,500.0,1545,24.0
2026-08-16T00:00:00Z,i-0nonprod998877,6.45,26.77,37.25,72.71,21.82,29.54,80.0,28,24.0
2026-08-16T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,29.99,10.96,460.0,295,24.0
2026-08-16T00:00:00Z,i-0prodapp0123,49.93,54.93,2333.33,9333.33,1166.67,933.33,200.0,23333,24.0
2026-08-16T00:00:00Z,i-0spike991122,15.67,32.38,275.7,180.83,66.35,83.38,100.0,723,24.0
2026-08-16T00:00:00Z,i-0newdeploy77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-08-16T00:00:00Z,i-0heavyworker01,93.17,81.53,13178.34,11803.14,4177.96,1520.16,1000.0,56229,24.0
2026-08-17T00:00:00Z,i-0dev123456789a,3.78,17.77,37.82,25.54,11.73,8.56,50.0,105,24.0
2026-08-17T00:00:00Z,db-overprov-prod01,10.44,21.62,600.93,671.69,192.7,175.96,500.0,2795,24.0
2026-08-17T00:00:00Z,i-0nonprod998877,12.79,20.26,47.3,50.42,21.96,27.41,80.0,873,24.0
2026-08-17T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,25.3,26.26,610.0,243,24.0
2026-08-17T00:00:00Z,i-0prodapp0123,50.4,55.4,2375.0,9500.0,1187.5,950.0,200.0,23750,24.0
2026-08-17T00:00:00Z,i-0spike991122,10.08,31.47,279.61,148.7,96.35,53.01,100.0,773,24.0
2026-08-17T00:00:00Z,i-0newdeploy77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-08-17T00:00:00Z,i-0heavyworker01,83.42,82.29,7567.77,14273.09,3229.16,4310.59,1000.0,66958,24.0
2026-08-18T00:00:00Z,i-0dev123456789a,3.59,19.27,38.65,20.9,11.2,6.83,50.0,77,24.0
2026-08-18T00:00:00Z,db-overprov-prod01,11.09,21.15,625.43,364.13,213.46,151.31,500.0,2944,24.0
2026-08-18T00:00:00Z,i-0nonprod998877,16.06,25.5,23.47,70.65,38.54,28.05,80.0,1073,24.0
2026-08-18T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,14.56,14.24,760.0,222,24.0
2026-08-18T00:00:00Z,i-0prodapp0123,50.87,55.87,2416.67,9666.67,1208.33,966.67,200.0,24166,24.0
2026-08-18T00:00:00Z,i-0spike991122,13.53,27.37,256.11,154.96,91.13,71.19,100.0,667,24.0
2026-08-18T00:00:00Z,i-0newdeploy77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-08-18T00:00:00Z,i-0heavyworker01,90.73,81.78,10866.08,12520.21,4947.49,4519.79,1000.0,50836,24.0
2026-08-19T00:00:00Z,i-0dev123456789a,2.84,15.17,35.68,34.28,13.2,8.48,50.0,108,24.0
2026-08-19T00:00:00Z,db-overprov-prod01,12.98,23.93,281.86,717.09,180.86,185.64,500.0,2576,24.0
2026-08-19T00:00:00Z,i-0nonprod998877,17.91,21.28,28.33,77.95,27.35,18.22,80.0,555,24.0
2026-08-19T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,27.88,13.84,910.0,164,24.0
2026-08-19T00:00:00Z,i-0prodapp0123,51.33,56.33,2458.33,9833.33,1229.17,983.33,200.0,24583,24.0
2026-08-19T00:00:00Z,i-0spike991122,15.19,25.68,260.07,146.74,77.0,94.0,100.0,660,24.0
2026-08-19T00:00:00Z,i-0newdeploy77,51.49,56.66,1603.38,3488.28,398.55,367.34,150.0,10114,24.0
2026-08-19T00:00:00Z,i-0heavyworker01,82.84,83.43,14576.25,12629.54,4760.02,2203.27,1000.0,66791,24.0
2026-08-20T00:00:00Z,i-0dev123456789a,2.84,18.15,40.25,23.9,14.97,16.93,50.0,189,24.0
2026-08-20T00:00:00Z,db-overprov-prod01,12.4,18.91,795.49,856.2,207.99,268.41,500.0,2281,24.0
2026-08-20T00:00:00Z,i-0nonprod998877,8.89,27.55,30.22,86.09,33.46,31.26,80.0,525,24.0
2026-08-20T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,15.26,17.2,1060.0,117,24.0
2026-08-20T00:00:00Z,i-0prodapp0123,51.8,56.8,2500.0,10000.0,1250.0,1000.0,200.0,25000,24.0
2026-08-20T00:00:00Z,i-0spike991122,13.97,29.47,220.12,203.14,95.97,74.85,100.0,796,24.0
2026-08-20T00:00:00Z,i-0newdeploy77,49.17,68.61,939.64,3134.9,314.19,463.39,150.0,11076,24.0
2026-08-20T00:00:00Z,i-0heavyworker01,93.06,79.57,5809.19,16044.7,2694.1,3932.33,1000.0,57304,24.0
2026-08-21T00:00:00Z,i-0dev123456789a,5.91,19.49,42.9,15.3,17.93,18.84,50.0,123,24.0
2026-08-21T00:00:00Z,db-overprov-prod01,14.59,19.05,501.54,539.2,129.27,173.51,500.0,1602,24.0
2026-08-21T00:00:00Z,i-0nonprod998877,9.35,29.63,63.96,97.27,22.97,19.35,80.0,854,24.0
2026-08-21T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,12.11,22.82,1210.0,143,24.0
2026-08-21T00:00:00Z,i-0prodapp0123,52.27,57.27,2541.67,10166.67,1270.83,1016.67,200.0,25416,24.0
2026-08-21T00:00:00Z,i-0spike991122,10.61,32.81,191.96,111.63,99.74,52.89,100.0,678,24.0
2026-08-21T00:00:00Z,i-0newdeploy77,49.78,52.84,945.66,2106.55,230.31,407.65,150.0,5436,24.0
2026-08-21T00:00:00Z,i-0heavyworker01,95.95,87.21,11152.19,14593.8,4495.58,3344.65,1000.0,61304,24.0
2026-08-22T00:00:00Z,i-0dev123456789a,2.96,21.21,27.99,17.78,10.52,11.21,50.0,174,24.0
2026-08-22T00:00:00Z,db-overprov-prod01,14.62,18.07,449.69,588.81,103.84,151.96,500.0,2640,24.0
2026-08-22T00:00:00Z,i-0nonprod998877,5.68,22.15,20.97,39.3,39.28,34.05,80.0,96,24.0
2026-08-22T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,12.19,20.96,1360.0,190,24.0
2026-08-22T00:00:00Z,i-0prodapp0123,52.73,57.73,2583.33,10333.33,1291.67,1033.33,200.0,25833,24.0
2026-08-22T00:00:00Z,i-0spike991122,11.5,28.25,247.47,195.2,68.79,69.72,100.0,583,24.0
2026-08-22T00:00:00Z,i-0newdeploy77,62.84,69.11,1744.28,2130.81,406.44,331.28,150.0,6782,24.0
2026-08-22T00:00:00Z,i-0heavyworker01,82.54,88.53,9614.77,19558.02,4637.42,4632.91,1000.0,71833,24.0
2026-08-23T00:00:00Z,i-0dev123456789a,4.65,15.47,30.74,16.01,16.06,12.68,50.0,152,24.0
2026-08-23T00:00:00Z,db-overprov-prod01,10.51,22.3,243.25,342.75,102.42,291.3,500.0,2606,24.0
2026-08-23T00:00:00Z,i-0nonprod998877,4.48,23.5,81.97,72.91,15.56,15.22,80.0,27,24.0
2026-08-23T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,25.29,15.3,1510.0,104,24.0
2026-08-23T00:00:00Z,i-0prodapp0123,53.2,58.2,2625.0,10500.0,1312.5,1050.0,200.0,26250,24.0
2026-08-23T00:00:00Z,i-0spike991122,17.69,31.25,176.39,141.14,56.07,80.75,100.0,709,24.0
2026-08-23T00:00:00Z,i-0newdeploy77,55.61,50.84,1962.19,3097.43,287.85,493.99,150.0,9213,24.0
2026-08-23T00:00:00Z,i-0heavyworker01,92.47,87.18,11564.79,11921.44,3353.07,4748.29,1000.0,51230,24.0
2026-08-24T00:00:00Z,i-0dev123456789a,3.8,18.02,27.58,34.52,19.15,8.61,50.0,68,24.0
2026-08-24T00:00:00Z,db-overprov-prod01,15.32,21.87,371.54,789.57,272.27,269.3,500.0,2878,24.0
2026-08-24T00:00:00Z,i-0nonprod998877,15.55,24.61,87.36,78.28,33.29,29.68,80.0,624,24.0
2026-08-24T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,29.69,28.75,1660.0,108,24.0
2026-08-24T00:00:00Z,i-0prodapp0123,53.67,58.67,2666.67,10666.67,1333.33,1066.67,200.0,26666,24.0
2026-08-24T00:00:00Z,i-0spike991122,18.18,27.14,201.17,268.14,86.64,77.11,100.0,636,24.0
2026-08-24T00:00:00Z,i-0newdeploy77,50.95,61.3,1626.66,3246.65,390.89,428.34,150.0,6120,24.0
2026-08-24T00:00:00Z,i-0heavyworker01,82.13,78.7,12264.62,24877.15,2396.71,2905.23,1000.0,80003,24.0
2026-08-25T00:00:00Z,i-0dev123456789a,3.21,18.89,39.32,34.64,7.82,10.33,50.0,167,24.0
2026-08-25T00:00:00Z,db-overprov-prod01,10.03,22.57,221.19,747.44,140.5,291.61,500.0,2051,24.0
2026-08-25T00:00:00Z,i-0nonprod998877,9.49,23.06,90.13,99.71,21.05,23.46,80.0,1005,24.0
2026-08-25T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,21.86,17.83,1810.0,182,24.0
2026-08-25T00:00:00Z,i-0prodapp0123,54.13,59.13,2708.33,10833.33,1354.17,1083.33,200.0,27083,24.0
2026-08-25T00:00:00Z,i-0spike991122,13.55,32.94,118.6,217.64,74.05,82.12,100.0,425,24.0
2026-08-25T00:00:00Z,i-0newdeploy77,56.23,61.21,1524.19,2852.94,441.5,280.95,150.0,10775,24.0
2026-08-25T00:00:00Z,i-0heavyworker01,83.08,75.88,8342.38,21773.45,4830.72,4260.15,1000.0,65863,24.0
2026-08-26T00:00:00Z,i-0dev123456789a,4.04,16.03,23.13,27.36,6.33,8.31,50.0,139,24.0
2026-08-26T00:00:00Z,db-overprov-prod01,15.99,23.6,585.54,552.75,227.24,257.13,500.0,1677,24.0
2026-08-26T00:00:00Z,i-0nonprod998877,16.4,23.84,65.75,67.02,15.53,20.87,80.0,734,24.0
2026-08-26T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,10.48,26.63,1960.0,154,24.0
2026-08-26T00:00:00Z,i-0prodapp0123,54.6,59.6,2750.0,11000.0,1375.0,1100.0,200.0,27500,24.0
2026-08-26T00:00:00Z,i-0spike991122,12.59,29.3,274.55,268.39,59.31,90.13,100.0,583,24.0
2026-08-26T00:00:00Z,i-0newdeploy77,47.67,51.61,1673.53,2492.92,331.06,418.85,150.0,10358,24.0
2026-08-26T00:00:00Z,i-0heavyworker01,90.54,77.03,12513.75,19854.33,5826.46,1741.35,1000.0,42852,24.0
2026-08-27T00:00:00Z,i-0dev123456789a,3.49,16.83,19.88,46.25,8.74,9.08,50.0,163,24.0
2026-08-27T00:00:00Z,db-overprov-prod01,14.66,18.39,492.54,320.17,112.53,281.29,500.0,1708,24.0
2026-08-27T00:00:00Z,i-0nonprod998877,12.11,23.47,91.99,21.75,29.91,38.9,80.0,892,24.0
2026-08-27T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,11.05,18.38,2110.0,152,24.0
2026-08-27T00:00:00Z,i-0prodapp0123,55.07,60.07,2791.67,11166.67,1395.83,1116.67,200.0,27916,24.0
2026-08-27T00:00:00Z,i-0spike991122,16.54,26.98,213.07,192.79,98.6,80.43,100.0,539,24.0
2026-08-27T00:00:00Z,i-0newdeploy77,48.02,54.51,1101.16,3201.23,368.37,357.02,150.0,5803,24.0
2026-08-27T00:00:00Z,i-0heavyworker01,92.12,76.02,12078.35,18153.07,2326.9,3104.05,1000.0,64234,24.0
2026-08-28T00:00:00Z,i-0dev123456789a,3.08,21.62,44.0,36.76,11.93,11.18,50.0,147,24.0
2026-08-28T00:00:00Z,db-overprov-prod01,10.37,21.08,683.84,575.54,110.39,257.26,500.0,1802,24.0
2026-08-28T00:00:00Z,i-0nonprod998877,9.65,23.3,80.54,61.55,16.15,36.33,80.0,1115,24.0
2026-08-28T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,14.78,19.02,2260.0,296,24.0
2026-08-28T00:00:00Z,i-0prodapp0123,55.53,60.53,2833.33,11333.33,1416.67,1133.33,200.0,28333,24.0
2026-08-28T00:00:00Z,i-0spike991122,14.64,34.09,207.74,199.56,55.27,82.84,100.0,728,24.0
2026-08-28T00:00:00Z,i-0newdeploy77,60.51,69.29,1044.52,2546.66,286.14,437.86,150.0,9043,24.0
2026-08-28T00:00:00Z,i-0heavyworker01,93.17,80.94,14150.9,17995.43,2631.82,3935.65,1000.0,79663,24.0
2026-08-29T00:00:00Z,i-0dev123456789a,3.61,21.0,46.25,21.08,19.75,7.11,50.0,80,24.0
2026-08-29T00:00:00Z,db-overprov-prod01,15.36,21.93,291.26,564.19,223.06,116.69,500.0,2823,24.0
2026-08-29T00:00:00Z,i-0nonprod998877,5.53,29.67,53.42,98.73,30.04,29.04,80.0,33,24.0
2026-08-29T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,18.55,13.24,2410.0,102,24.0
2026-08-29T00:00:00Z,i-0prodapp0123,56.0,61.0,2875.0,11500.0,1437.5,1150.0,200.0,28750,24.0
2026-08-29T00:00:00Z,i-0spike991122,20.9,25.79,246.3,137.48,92.91,90.95,100.0,616,24.0
2026-08-29T00:00:00Z,i-0newdeploy77,51.29,59.42,1785.96,2418.53,307.34,348.26,150.0,10797,24.0
2026-08-29T00:00:00Z,i-0heavyworker01,84.43,85.68,13259.78,11509.56,2959.5,1996.9,1000.0,57397,24.0
2026-08-30T00:00:00Z,i-0dev123456789a,4.08,20.24,36.05,34.84,10.29,17.62,50.0,120,24.0
2026-08-30T00:00:00Z,db-overprov-prod01,13.8,18.76,605.71,495.06,237.27,113.93,500.0,1762,24.0
2026-08-30T00:00:00Z,i-0nonprod998877,4.14,28.37,42.34,71.43,30.82,25.38,80.0,44,24.0
2026-08-30T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,10.66,16.08,2560.0,230,24.0
2026-08-30T00:00:00Z,i-0prodapp0123,56.47,61.47,2916.67,11666.67,1458.33,1166.67,200.0,29166,24.0
2026-08-30T00:00:00Z,i-0spike991122,19.88,31.65,152.06,281.44,83.54,78.02,100.0,444,24.0
2026-08-30T00:00:00Z,i-0newdeploy77,54.21,67.29,1455.98,2260.8,493.04,233.22,150.0,7957,24.0
2026-08-30T00:00:00Z,i-0heavyworker01,92.36,88.77,7800.37,22875.13,3168.87,4687.7,1000.0,77698,24.0
2026-08-31T00:00:00Z,i-0dev123456789a,5.32,15.13,48.51,39.07,9.57,17.44,50.0,92,24.0
2026-08-31T00:00:00Z,db-overprov-prod01,10.68,22.22,524.42,357.92,148.38,102.48,500.0,2203,24.0
2026-08-31T00:00:00Z,i-0nonprod998877,13.98,22.97,43.99,79.46,11.44,37.09,80.0,1096,24.0
2026-08-31T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,21.86,27.85,2710.0,137,24.0
2026-08-31T00:00:00Z,i-0prodapp0123,56.93,61.93,2958.33,11833.33,1479.17,1183.33,200.0,29583,24.0
2026-08-31T00:00:00Z,i-0spike991122,12.35,30.83,299.09,271.14,76.07,53.18,100.0,732,24.0
2026-08-31T00:00:00Z,i-0newdeploy77,47.3,51.88,1891.55,2838.4,448.79,463.69,150.0,9002,24.0
2026-08-31T00:00:00Z,i-0heavyworker01,88.03,79.75,9345.96,21608.19,4407.69,4623.83,1000.0,62169,24.0
2026-09-01T00:00:00Z,i-0dev123456789a,4.62,19.42,33.67,38.11,8.56,12.69,50.0,65,24.0
2026-09-01T00:00:00Z,db-overprov-prod01,12.93,21.91,770.32,660.39,248.72,201.25,500.0,2451,24.0
2026-09-01T00:00:00Z,i-0nonprod998877,10.54,23.62,57.8,23.65,14.2,18.3,80.0,1180,24.0
2026-09-01T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,19.64,13.92,2860.0,222,24.0
2026-09-01T00:00:00Z,i-0prodapp0123,57.4,62.4,3000.0,12000.0,1500.0,1200.0,200.0,30000,24.0
2026-09-01T00:00:00Z,i-0spike991122,12.06,25.08,143.81,107.34,55.4,66.94,100.0,721,24.0
2026-09-01T00:00:00Z,i-0newdeploy77,55.25,55.87,1918.1,2294.03,226.13,385.12,150.0,5796,24.0
2026-09-01T00:00:00Z,i-0heavyworker01,89.1,88.11,9935.47,20533.88,5971.27,1960.21,1000.0,53736,24.0
2026-09-02T00:00:00Z,i-0dev123456789a,3.88,17.95,26.44,46.3,15.71,14.12,50.0,96,24.0
2026-09-02T00:00:00Z,db-overprov-prod01,15.73,22.93,200.94,681.84,110.23,151.52,500.0,1589,24.0
2026-09-02T00:00:00Z,i-0nonprod998877,14.87,21.14,50.71,56.5,21.07,13.63,80.0,793,24.0
2026-09-02T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,11.42,11.6,3010.0,170,24.0
2026-09-02T00:00:00Z,i-0prodapp0123,57.87,62.87,3041.67,12166.67,1520.83,1216.67,200.0,30416,24.0
2026-09-02T00:00:00Z,i-0spike991122,15.62,30.94,102.03,227.22,95.66,80.63,100.0,749,24.0
2026-09-02T00:00:00Z,i-0newdeploy77,47.41,68.05,879.73,2567.93,242.64,203.51,150.0,7954,24.0
2026-09-02T00:00:00Z,i-0heavyworker01,88.8,83.66,5437.39,11845.05,4234.57,2701.09,1000.0,76458,24.0
2026-09-03T00:00:00Z,i-0dev123456789a,4.78,20.92,37.7,27.2,15.09,9.13,50.0,95,24.0
2026-09-03T00:00:00Z,db-overprov-prod01,12.68,22.79,693.45,814.54,283.33,186.2,500.0,1978,24.0
2026-09-03T00:00:00Z,i-0nonprod998877,11.71,26.01,76.45,75.07,21.24,15.01,80.0,801,24.0
2026-09-03T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,27.8,16.92,3160.0,130,24.0
2026-09-03T00:00:00Z,i-0prodapp0123,58.33,63.33,3083.33,12333.33,1541.67,1233.33,200.0,30833,24.0
2026-09-03T00:00:00Z,i-0spike991122,15.41,25.72,181.93,162.24,83.86,80.29,100.0,545,24.0
2026-09-03T00:00:00Z,i-0newdeploy77,64.76,59.08,1625.93,1781.11,345.68,208.26,150.0,8538,24.0
2026-09-03T00:00:00Z,i-0heavyworker01,87.38,75.58,5309.56,15819.8,2640.1,1581.73,1000.0,77810,24.0
2026-09-04T00:00:00Z,i-0dev123456789a,4.1,17.02,46.0,14.65,19.34,9.71,50.0,183,24.0
2026-09-04T00:00:00Z,db-overprov-prod01,14.96,23.9,373.04,876.68,177.9,177.1,500.0,2010,24.0
2026-09-04T00:00:00Z,i-0nonprod998877,9.54,25.54,63.34,80.95,35.01,23.21,80.0,711,24.0
2026-09-04T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,13.89,11.15,3310.0,168,24.0
2026-09-04T00:00:00Z,i-0prodapp0123,58.8,63.8,3125.0,12500.0,1562.5,1250.0,200.0,31250,24.0
2026-09-04T00:00:00Z,i-0spike991122,15.47,30.8,127.84,188.81,81.31,74.44,100.0,560,24.0
2026-09-04T00:00:00Z,i-0newdeploy77,62.61,62.47,1483.25,2741.32,260.39,318.54,150.0,5276,24.0
2026-09-04T00:00:00Z,i-0heavyworker01,89.6,78.42,14640.29,23641.82,4888.57,3366.85,1000.0,83498,24.0
2026-09-05T00:00:00Z,i-0dev123456789a,2.96,20.53,14.99,41.77,9.14,18.16,50.0,191,24.0
2026-09-05T00:00:00Z,db-overprov-prod01,12.78,23.89,490.04,818.13,217.75,175.07,500.0,1928,24.0
2026-09-05T00:00:00Z,i-0nonprod998877,6.81,23.87,60.9,59.39,27.32,35.97,80.0,98,24.0
2026-09-05T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,26.55,25.29,3460.0,214,24.0
2026-09-05T00:00:00Z,i-0prodapp0123,59.27,64.27,3166.67,12666.67,1583.33,1266.67,200.0,31666,24.0
2026-09-05T00:00:00Z,i-0spike991122,20.54,29.39,269.39,278.62,53.12,94.17,100.0,579,24.0
2026-09-05T00:00:00Z,i-0newdeploy77,57.53,68.53,822.94,2453.69,406.32,416.81,150.0,9847,24.0
2026-09-05T00:00:00Z,i-0heavyworker01,86.19,80.38,13044.37,14181.4,2842.82,4851.07,1000.0,40443,24.0
2026-09-06T00:00:00Z,i-0dev123456789a,5.99,19.74,43.14,21.78,5.21,16.07,50.0,175,24.0
2026-09-06T00:00:00Z,db-overprov-prod01,10.86,22.52,661.35,695.12,253.22,269.18,500.0,2420,24.0
2026-09-06T00:00:00Z,i-0nonprod998877,5.44,20.78,52.6,52.57,11.98,20.46,80.0,28,24.0
2026-09-06T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,28.95,11.45,3610.0,291,24.0
2026-09-06T00:00:00Z,i-0prodapp0123,59.73,64.73,3208.33,12833.33,1604.17,1283.33,200.0,32083,24.0
2026-09-06T00:00:00Z,i-0spike991122,17.01,32.95,241.42,110.05,53.65,70.14,100.0,518,24.0
2026-09-06T00:00:00Z,i-0newdeploy77,50.62,66.07,1915.07,2310.21,471.83,296.45,150.0,8335,24.0
2026-09-06T00:00:00Z,i-0heavyworker01,90.97,89.68,11034.93,15367.21,4591.27,1930.22,1000.0,84432,24.0
2026-09-07T00:00:00Z,i-0dev123456789a,4.26,18.15,33.43,34.99,6.08,15.24,50.0,86,24.0
2026-09-07T00:00:00Z,db-overprov-prod01,14.94,22.82,531.5,612.1,128.58,255.07,500.0,1907,24.0
2026-09-07T00:00:00Z,i-0nonprod998877,10.84,21.34,70.36,24.35,32.46,19.53,80.0,500,24.0
2026-09-07T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,10.94,15.52,3760.0,241,24.0
2026-09-07T00:00:00Z,i-0prodapp0123,60.2,65.2,3250.0,13000.0,1625.0,1300.0,200.0,32500,24.0
2026-09-07T00:00:00Z,i-0spike991122,14.47,32.41,163.25,120.38,68.01,63.52,100.0,737,24.0
2026-09-07T00:00:00Z,i-0newdeploy77,60.78,67.84,1320.58,3319.89,313.2,489.22,150.0,5625,24.0
2026-09-07T00:00:00Z,i-0heavyworker01,88.91,80.81,11327.12,20557.86,2017.45,2084.34,1000.0,75652,24.0
2026-09-08T00:00:00Z,i-0dev123456789a,4.83,21.76,40.44,48.03,15.54,9.47,50.0,65,24.0
2026-09-08T00:00:00Z,db-overprov-prod01,13.86,18.29,416.03,874.08,200.08,186.55,500.0,2186,24.0
2026-09-08T00:00:00Z,i-0nonprod998877,11.69,23.7,24.19,81.41,22.5,34.67,80.0,1095,24.0
2026-09-08T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,23.15,19.45,3910.0,276,24.0
2026-09-08T00:00:00Z,i-0prodapp0123,60.67,65.67,3291.67,13166.67,1645.83,1316.67,200.0,32916,24.0
2026-09-08T00:00:00Z,i-0spike991122,14.95,26.37,230.33,247.72,65.78,82.24,100.0,558,24.0
2026-09-08T00:00:00Z,i-0newdeploy77,48.98,67.8,1144.89,2235.57,217.43,233.45,150.0,8611,24.0
2026-09-08T00:00:00Z,i-0heavyworker01,93.7,75.22,8790.94,15060.18,2077.31,1935.29,1000.0,60682,24.0
2026-09-09T00:00:00Z,i-0dev123456789a,4.23,17.83,31.24,33.81,5.15,11.96,50.0,194,24.0
2026-09-09T00:00:00Z,db-overprov-prod01,14.07,19.87,664.39,763.75,204.26,295.2,500.0,1688,24.0
2026-09-09T00:00:00Z,i-0nonprod998877,15.7,28.07,29.62,41.25,10.53,18.8,80.0,1041,24.0
2026-09-09T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,16.96,17.43,4060.0,100,24.0
2026-09-09T00:00:00Z,i-0prodapp0123,61.13,66.13,3333.33,13333.33,1666.67,1333.33,200.0,33333,24.0
2026-09-09T00:00:00Z,i-0spike991122,20.47,25.24,279.71,256.64,89.02,72.9,100.0,559,24.0
2026-09-09T00:00:00Z,i-0newdeploy77,46.31,54.56,1095.92,2468.15,424.23,342.14,150.0,5404,24.0
2026-09-09T00:00:00Z,i-0heavyworker01,95.2,86.78,14913.28,18167.23,5851.07,1764.62,1000.0,58284,24.0
2026-09-10T00:00:00Z,i-0dev123456789a,3.29,16.37,15.63,34.9,16.72,13.67,50.0,72,24.0
2026-09-10T00:00:00Z,db-overprov-prod01,13.82,20.33,604.48,455.94,169.04,283.5,500.0,1935,24.0
2026-09-10T00:00:00Z,i-0nonprod998877,16.9,27.08,24.98,31.78,10.24,28.93,80.0,813,24.0
