timestamp,account_id,region,service,resource_id,resource_type,usage_type,usage_quantity,cost,currency,environment,application
2026-08-06T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,137.0673,USD,production,Data Processing Cluster
2026-08-07T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.4275,USD,dev,Analytics API Dev
2026-08-07T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.3747,USD,production,Customer DB
2026-08-07T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.1879,USD,test,QA Test Server
2026-08-07T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,146.0,0.443,USD,staging,Log Archive Storage
2026-08-07T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,47.0,43.0011,USD,production,Core Web App
2026-08-07T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,5.9685,USD,dev,Batch Experiment Server
2026-08-07T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,0.0,0.0,USD,production,Payment Gateway v2
2026-08-07T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,132.2526,USD,production,Data Processing Cluster
2026-08-08T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.3668,USD,dev,Analytics API Dev
2026-08-08T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.6765,USD,production,Customer DB
2026-08-08T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.4567,USD,test,QA Test Server
2026-08-08T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,148.0,0.4463,USD,staging,Log Archive Storage
2026-08-08T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,48.0,44.196,USD,production,Core Web App
2026-08-08T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,5.8616,USD,dev,Batch Experiment Server
2026-08-08T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,0.0,0.0,USD,production,Payment Gateway v2
2026-08-08T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,137.2648,USD,production,Data Processing Cluster
2026-08-09T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.3324,USD,dev,Analytics API Dev
2026-08-09T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.3247,USD,production,Customer DB
2026-08-09T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.4103,USD,test,QA Test Server
2026-08-09T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,150.0,0.4395,USD,staging,Log Archive Storage
2026-08-09T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,49.0,45.0968,USD,production,Core Web App
2026-08-09T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,6.0474,USD,dev,Batch Experiment Server
2026-08-09T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,0.0,0.0,USD,production,Payment Gateway v2
2026-08-09T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,134.0107,USD,production,Data Processing Cluster
2026-08-10T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.3428,USD,dev,Analytics API Dev
2026-08-10T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.4372,USD,production,Customer DB
2026-08-10T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.2725,USD,test,QA Test Server
2026-08-10T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,152.0,0.4991,USD,staging,Log Archive Storage
2026-08-10T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,50.0,46.083,USD,production,Core Web App
2026-08-10T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,5.852,USD,dev,Batch Experiment Server
2026-08-10T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,0.0,0.0,USD,production,Payment Gateway v2
2026-08-10T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,134.6754,USD,production,Data Processing Cluster
2026-08-11T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.4729,USD,dev,Analytics API Dev
2026-08-11T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.3941,USD,production,Customer DB
2026-08-11T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.4809,USD,test,QA Test Server
2026-08-11T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,154.0,0.4649,USD,staging,Log Archive Storage
2026-08-11T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,51.0,47.0948,USD,production,Core Web App
2026-08-11T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,6.1044,USD,dev,Batch Experiment Server
2026-08-11T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,0.0,0.0,USD,production,Payment Gateway v2
2026-08-11T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,132.7038,USD,production,Data Processing Cluster
2026-08-12T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.492,USD,dev,Analytics API Dev
2026-08-12T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.6049,USD,production,Customer DB
2026-08-12T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,15.9059,USD,test,QA Test Server
2026-08-12T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,156.0,0.3861,USD,staging,Log Archive Storage
2026-08-12T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,52.0,47.1999,USD,production,Core Web App
2026-08-12T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,5.8314,USD,dev,Batch Experiment Server
2026-08-12T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,0.0,0.0,USD,production,Payment Gateway v2
2026-08-12T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,132.6274,USD,production,Data Processing Cluster
2026-08-13T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.519,USD,dev,Analytics API Dev
2026-08-13T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.7471,USD,production,Customer DB
2026-08-13T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.2952,USD,test,QA Test Server
2026-08-13T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,158.0,0.367,USD,staging,Log Archive Storage
2026-08-13T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,53.0,49.0797,USD,production,Core Web App
2026-08-13T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,6.1899,USD,dev,Batch Experiment Server
2026-08-13T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,0.0,0.0,USD,production,Payment Gateway v2
2026-08-13T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,137.2096,USD,production,Data Processing Cluster
2026-08-14T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.4687,USD,dev,Analytics API Dev
2026-08-14T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.6316,USD,production,Customer DB
2026-08-14T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.1954,USD,test,QA Test Server
2026-08-14T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,160.0,0.4296,USD,staging,Log Archive Storage
2026-08-14T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,54.0,49.3592,USD,production,Core Web App
2026-08-14T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,6.0372,USD,dev,Batch Experiment Server
2026-08-14T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,0.0,0.0,USD,production,Payment Gateway v2
2026-08-14T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,132.7852,USD,production,Data Processing Cluster
2026-08-15T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.3147,USD,dev,Analytics API Dev
2026-08-15T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.7058,USD,production,Customer DB
2026-08-15T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.1713,USD,test,QA Test Server
2026-08-15T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,310.0,0.735,USD,staging,Log Archive Storage
2026-08-15T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,55.0,50.065,USD,production,Core Web App
2026-08-15T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,6.1947,USD,dev,Batch Experiment Server
2026-08-15T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,0.0,0.0,USD,production,Payment Gateway v2
2026-08-15T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,134.9331,USD,production,Data Processing Cluster
2026-08-16T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.6352,USD,dev,Analytics API Dev
2026-08-16T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.4309,USD,production,Customer DB
2026-08-16T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.2947,USD,test,QA Test Server
2026-08-16T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,460.0,1.208,USD,staging,Log Archive Storage
2026-08-16T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,56.0,51.7041,USD,production,Core Web App
2026-08-16T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,6.113,USD,dev,Batch Experiment Server
2026-08-16T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,0.0,0.0,USD,production,Payment Gateway v2
2026-08-16T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,136.5737,USD,production,Data Processing Cluster
2026-08-17T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.3909,USD,dev,Analytics API Dev
2026-08-17T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.0191,USD,production,Customer DB
2026-08-17T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.2647,USD,test,QA Test Server
2026-08-17T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,610.0,1.7178,USD,staging,Log Archive Storage
2026-08-17T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,57.0,51.7682,USD,production,Core Web App
2026-08-17T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,5.8783,USD,dev,Batch Experiment Server
2026-08-17T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,0.0,0.0,USD,production,Payment Gateway v2
2026-08-17T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,134.1097,USD,production,Data Processing Cluster
2026-08-18T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.5724,USD,dev,Analytics API Dev
2026-08-18T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.9835,USD,production,Customer DB
2026-08-18T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.4305,USD,test,QA Test Server
2026-08-18T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,760.0,2.0089,USD,staging,Log Archive Storage
2026-08-18T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,58.0,53.5065,USD,production,Core Web App
2026-08-18T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,6.16,USD,dev,Batch Experiment Server
2026-08-18T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,0.0,0.0,USD,production,Payment Gateway v2
2026-08-18T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,132.5732,USD,production,Data Processing Cluster
2026-08-19T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.5378,USD,dev,Analytics API Dev
2026-08-19T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.1924,USD,production,Customer DB
2026-08-19T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,15.9514,USD,test,QA Test Server
2026-08-19T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,910.0,2.372,USD,staging,Log Archive Storage
2026-08-19T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,59.0,53.9383,USD,production,Core Web App
2026-08-19T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,5.8278,USD,dev,Batch Experiment Server
2026-08-19T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.4264,USD,production,Payment Gateway v2
2026-08-19T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,134.7912,USD,production,Data Processing Cluster
2026-08-20T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.3939,USD,dev,Analytics API Dev
2026-08-20T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.1236,USD,production,Customer DB
2026-08-20T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.0819,USD,test,QA Test Server
2026-08-20T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,1060.0,2.9141,USD,staging,Log Archive Storage
2026-08-20T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,60.0,55.0538,USD,production,Core Web App
2026-08-20T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,5.9222,USD,dev,Batch Experiment Server
2026-08-20T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.6811,USD,production,Payment Gateway v2
2026-08-20T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,136.8356,USD,production,Data Processing Cluster
2026-08-21T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.5425,USD,dev,Analytics API Dev
2026-08-21T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.5258,USD,production,Customer DB
2026-08-21T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.1637,USD,test,QA Test Server
2026-08-21T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,1210.0,3.2506,USD,staging,Log Archive Storage
2026-08-21T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,61.0,56.0669,USD,production,Core Web App
2026-08-21T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,5.8608,USD,dev,Batch Experiment Server
2026-08-21T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.7869,USD,production,Payment Gateway v2
2026-08-21T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,135.0565,USD,production,Data Processing Cluster
2026-08-22T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.5934,USD,dev,Analytics API Dev
2026-08-22T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.6371,USD,production,Customer DB
2026-08-22T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.1927,USD,test,QA Test Server
2026-08-22T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,1360.0,3.6955,USD,staging,Log Archive Storage
2026-08-22T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,62.0,56.4314,USD,production,Core Web App
2026-08-22T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,5.9953,USD,dev,Batch Experiment Server
2026-08-22T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.628,USD,production,Payment Gateway v2
2026-08-22T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,137.0452,USD,production,Data Processing Cluster
2026-08-23T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.3167,USD,dev,Analytics API Dev
2026-08-23T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.8533,USD,production,Customer DB
2026-08-23T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.2962,USD,test,QA Test Server
2026-08-23T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,1510.0,3.9431,USD,staging,Log Archive Storage
2026-08-23T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,63.0,58.2179,USD,production,Core Web App
2026-08-23T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,5.9182,USD,dev,Batch Experiment Server
2026-08-23T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.5151,USD,production,Payment Gateway v2
2026-08-23T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,135.4945,USD,production,Data Processing Cluster
2026-08-24T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.379,USD,dev,Analytics API Dev
2026-08-24T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.7522,USD,production,Customer DB
2026-08-24T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.227,USD,test,QA Test Server
2026-08-24T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,1660.0,4.3596,USD,staging,Log Archive Storage
2026-08-24T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,64.0,58.2984,USD,production,Core Web App
2026-08-24T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,6.0904,USD,dev,Batch Experiment Server
2026-08-24T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.4067,USD,production,Payment Gateway v2
2026-08-24T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,134.7693,USD,production,Data Processing Cluster
2026-08-25T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.5217,USD,dev,Analytics API Dev
2026-08-25T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.8269,USD,production,Customer DB
2026-08-25T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.4317,USD,test,QA Test Server
2026-08-25T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,1810.0,4.8658,USD,staging,Log Archive Storage
2026-08-25T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,65.0,59.0866,USD,production,Core Web App
2026-08-25T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,6.0478,USD,dev,Batch Experiment Server
2026-08-25T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.464,USD,production,Payment Gateway v2
2026-08-25T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,134.9895,USD,production,Data Processing Cluster
2026-08-26T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.5943,USD,dev,Analytics API Dev
2026-08-26T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.9099,USD,production,Customer DB
2026-08-26T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,15.9157,USD,test,QA Test Server
2026-08-26T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,1960.0,5.2303,USD,staging,Log Archive Storage
2026-08-26T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,66.0,60.2987,USD,production,Core Web App
2026-08-26T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,6.1763,USD,dev,Batch Experiment Server
2026-08-26T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.3864,USD,production,Payment Gateway v2
2026-08-26T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,132.9534,USD,production,Data Processing Cluster
2026-08-27T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.4799,USD,dev,Analytics API Dev
2026-08-27T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.0324,USD,production,Customer DB
2026-08-27T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.4621,USD,test,QA Test Server
2026-08-27T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,2110.0,5.6728,USD,staging,Log Archive Storage
2026-08-27T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,67.0,61.898,USD,production,Core Web App
2026-08-27T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,5.9026,USD,dev,Batch Experiment Server
2026-08-27T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.0913,USD,production,Payment Gateway v2
2026-08-27T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,137.1608,USD,production,Data Processing Cluster
2026-08-28T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.5182,USD,dev,Analytics API Dev
2026-08-28T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.7586,USD,production,Customer DB
2026-08-28T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.4223,USD,test,QA Test Server
2026-08-28T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,2260.0,6.0811,USD,staging,Log Archive Storage
2026-08-28T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,68.0,61.8605,USD,production,Core Web App
2026-08-28T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,5.8261,USD,dev,Batch Experiment Server
2026-08-28T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.3043,USD,production,Payment Gateway v2
2026-08-28T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,135.8075,USD,production,Data Processing Cluster
2026-08-29T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.3737,USD,dev,Analytics API Dev
2026-08-29T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.3036,USD,production,Customer DB
2026-08-29T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.4292,USD,test,QA Test Server
2026-08-29T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,2410.0,6.4386,USD,staging,Log Archive Storage
2026-08-29T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,69.0,63.2774,USD,production,Core Web App
2026-08-29T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,89.3774,USD,dev,Batch Experiment Server
